,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
03/12/2015,LAL,BOS @ IND,W,240,101,36,77,46.8,9,18,50.0,20,26,76.9,4,29,33,27,5,9,8,19,7
03/10/2015,UTA,DET @ GSW,L,240,82,31,79,39.2,5,13,38.5,15,17,88.2,8,30,38,17,5,5,14,22,-5
03/09/2015,DEN,DET @ GSW,L,240,78,29,75,38.7,5,13,38.5,15,25,60.0,8,37,45,21,3,10,14,22,-28
03/07/2015,IND,CHI @ SAS,L,240,86,30,78,38.5,3,15,20.0,23,30,76.7,13,28,41,13,4,4,13,27,-6
03/04/2015,IND,POR @ LAC,L,240,82,30,76,39.5,6,16,37.5,16,23,69.6,11,34,45,16,6,4,20,20,-23
03/03/2015,SAC,POR @ LAC,L,240,86,30,82,36.6,4,22,18.2,22,30,73.3,9,29,38,16,8,9,15,27,-38
02/28/2015,TOR,CLE @ HOU,W,240,103,33,75,44.0,7,19,36.8,30,38,78.9,8,36,44,21,8,5,13,21,5
02/27/2015,DET,CLE @ HOU,W,290,121,45,109,41.3,6,18,33.3,25,26,96.2,18,40,58,28,6,9,11,35,6
02/25/2015,BOS,CLE @ IND,L,240,94,34,82,41.5,2,21,9.5,24,31,77.4,9,32,41,19,6,4,13,20,-21
02/22/2015,CLE,MEM @ LAC,L,240,83,37,99,37.4,3,19,15.8,6,7,85.7,19,31,50,16,8,2,11,16,-18
02/20/2015,MIA,BKN @ LAL,L,240,87,35,82,42.7,6,18,33.3,11,16,68.8,7,25,32,28,10,6,20,26,-24
02/11/2015,ORL,BKN @ LAL,L,240,83,25,73,34.2,5,15,33.3,28,36,77.8,8,31,39,19,7,4,12,21,-6
02/09/2015,MIA,BKN @ MIL,L,240,95,36,84,42.9,7,20,35.0,16,19,84.2,11,24,35,22,8,8,15,22,-14
02/07/2015,GSW,BKN @ MIL,L,240,92,35,87,40.2,8,18,44.4,14,17,82.4,15,29,44,23,7,1,15,20,-14
02/06/2015,BKN,LAC @ TOR,L,240,88,34,89,38.2,6,24,25.0,14,17,82.4,13,27,40,23,8,3,6,22,-4
02/03/2015,BOS,ORL @ SAS,L,240,97,41,83,49.4,7,20,35.0,8,11,72.7,12,23,35,22,7,2,13,18,-11
02/01/2015,LAL,ORL @ SAS,W,240,92,37,84,44.0,10,22,45.5,8,13,61.5,11,30,41,18,7,3,10,21,12
01/29/2015,IND,PHX @ GSW,L,240,82,34,81,42.0,5,16,31.3,9,13,69.2,6,27,33,22,3,6,11,18,-21
01/28/2015,OKC,PHX @ GSW,W,240,100,40,91,44.0,8,17,47.1,12,17,70.6,11,40,51,29,8,6,10,17,8
01/24/2015,CHA,DET @ MIL,L,240,71,28,79,35.4,6,15,40.0,9,18,50.0,14,40,54,20,4,6,18,28,-5
01/23/2015,ORL,DET @ MIL,W,240,113,43,91,47.3,10,25,40.0,17,21,81.0,12,37,49,29,6,4,14,18,7
01/21/2015,PHI,DET @ MIL,W,240,98,37,91,40.7,7,20,35.0,17,20,85.0,18,34,52,26,6,6,12,22,7
01/19/2015,NOP,IND @ ATL,W,240,99,38,78,48.7,10,23,43.5,13,17,76.5,9,25,34,22,2,8,4,14,7
01/15/2015,MIL,IND @ CHA,L,240,79,28,68,41.2,8,22,36.4,15,20,75.0,5,31,36,22,5,6,21,32,-16
01/10/2015,CHA,CHA @ NYK,L,240,82,33,85,38.8,8,29,27.6,8,9,88.9,4,25,29,17,9,4,13,24,-28
01/08/2015,HOU,CHA @ NYK,L,240,96,37,80,46.3,11,26,42.3,11,21,52.4,10,28,38,22,12,1,21,22,-24
01/07/2015,WAS,CHA @ NYK,L,240,91,34,82,41.5,11,26,42.3,12,16,75.0,10,31,41,18,11,0,15,22,-10
01/05/2015,MEM,ORL @ DEN,L,240,83,33,76,43.4,8,26,30.8,9,13,69.2,7,30,37,25,9,5,21,17,-22
01/04/2015,MIL,ORL @ DEN,L,240,82,31,76,40.8,9,25,36.0,11,14,78.6,7,29,36,23,8,2,18,20,-13
01/02/2015,DET,IND @ LAL,L,240,81,32,91,35.2,10,24,41.7,7,14,50.0,17,30,47,18,13,4,14,15,-16
12/31/2014,LAC,NOP @ SAS,L,240,78,32,84,38.1,4,17,23.5,10,15,66.7,7,33,40,24,6,2,8,19,-21
12/28/2014,POR,NOP @ SAS,L,240,79,31,93,33.3,7,27,25.9,10,15,66.7,15,34,49,19,6,1,11,13,-22
12/27/2014,SAC,TOR @ DEN,L,265,129,48,97,49.5,6,20,30.0,27,32,84.4,16,27,43,30,10,10,15,29,-6
12/25/2014,WAS,LAL @ CHI,L,240,91,36,80,45.0,4,22,18.2,15,19,78.9,6,30,36,17,5,4,10,15,-11
12/21/2014,TOR,PHI @ ORL,L,240,108,40,82,48.8,5,14,35.7,23,26,88.5,8,24,32,27,6,5,12,22,-10
12/20/2014,PHX,PHI @ ORL,L,240,90,35,88,39.8,7,22,31.8,13,16,81.3,17,28,45,17,11,4,15,21,-9
12/18/2014,CHI,PHI @ ORL,L,240,97,38,82,46.3,6,9,66.7,15,19,78.9,14,27,41,19,7,6,16,24,-6
12/16/2014,DAL,MIL @ SAC,L,240,87,37,84,44.0,5,21,23.8,8,10,80.0,10,25,35,23,11,5,15,13,-20
12/14/2014,TOR,MIL @ PHX,L,265,90,29,78,37.2,9,29,31.0,23,28,82.1,12,31,43,15,11,4,25,22,-5
12/12/2014,BOS,LAC @ WAS,W,240,101,40,81,49.4,6,16,37.5,15,18,83.3,11,29,40,26,13,5,13,20,6
12/10/2014,SAS,LAC @ WAS,L,240,95,37,76,48.7,6,15,40.0,15,17,88.2,10,26,36,22,4,1,17,25,-14
12/09/2014,NOP,LAC @ WAS,L,240,93,37,78,47.4,9,19,47.4,10,13,76.9,6,24,30,19,8,8,13,20,-11
12/07/2014,POR,ATL @ IND,L,240,99,41,79,51.9,5,19,26.3,12,14,85.7,4,33,37,20,6,4,14,23,-4
12/05/2014,CHA,ATL @ IND,L,240,102,37,79,46.8,10,22,45.5,18,22,81.8,4,30,34,23,5,4,6,21,-1
12/04/2014,CLE,PHX @ DAL,L,240,87,37,88,42.0,8,26,30.8,5,6,83.3,17,30,47,26,11,3,22,25,-3
12/02/2014,BKN,MIL @ CLE,L,240,93,35,81,43.2,11,28,39.3,12,14,85.7,13,27,40,22,8,3,14,21,-5
11/30/2014,MIA,MIL @ CLE,L,240,79,31,88,35.2,3,24,12.5,14,20,70.0,20,30,50,14,6,3,14,22,-7
11/28/2014,OKC,DAL @ TOR,L,240,78,29,75,38.7,2,19,10.5,18,24,75.0,7,26,33,17,3,6,13,22,-27
11/26/2014,DAL,DAL @ TOR,L,265,102,39,92,42.4,14,28,50.0,10,16,62.5,15,38,53,21,7,3,22,32,-7
11/24/2014,HOU,ATL @ WAS,L,240,86,35,76,46.1,6,22,27.3,10,15,66.7,9,31,40,25,8,5,17,20,-5
11/22/2014,PHI,ATL @ WAS,W,240,91,33,66,50.0,6,17,35.3,19,21,90.5,6,34,40,15,7,2,20,22,8
11/19/2014,MIN,NOP @ DEN,L,240,99,34,69,49.3,9,16,56.3,22,28,78.6,8,25,33,19,6,3,23,22,-16
11/18/2014,MIL,NOP @ DEN,L,240,113,44,80,55.0,11,25,44.0,14,19,73.7,11,17,28,30,9,3,12,22,-4
11/16/2014,DEN,LAL @ ATL,W,240,109,41,76,53.9,6,14,42.9,21,27,77.8,8,35,43,16,9,3,16,22,16
11/14/2014,UTA,MIA @ ATL,L,240,100,39,82,47.6,5,8,62.5,17,20,85.0,7,24,31,15,12,1,8,26,-2
11/12/2014,ORL,MIA @ ATL,L,240,95,37,86,43.0,8,23,34.8,13,14,92.9,11,29,40,17,2,6,9,27,-2
11/10/2014,ATL,CHA @ POR,L,240,85,36,83,43.4,6,26,23.1,7,12,58.3,11,29,40,23,4,2,16,26,-6
11/08/2014,ATL,CHA @ POR,L,240,96,40,84,47.6,8,21,38.1,8,11,72.7,13,31,44,26,2,6,15,29,-7
11/07/2014,BKN,WAS @ TOR,L,240,99,37,90,41.1,8,19,42.1,17,21,81.0,15,28,43,22,7,2,15,24,-11
11/05/2014,DET,WAS @ TOR,L,240,95,39,90,43.3,9,20,45.0,8,10,80.0,11,32,43,25,3,9,9,23,-3
11/04/2014,WAS,WAS @ TOR,L,240,83,30,81,37.0,8,15,53.3,15,19,78.9,15,28,43,16,5,4,18,23,-15
11/02/2014,CHA,CLE @ POR,W,240,96,39,78,50.0,8,16,50.0,10,17,58.8,8,27,35,23,5,0,14,26,3
10/30/2014,CLE,LAL @ GSW,W,240,95,37,69,53.6,6,12,50.0,15,18,83.3,9,26,35,30,9,1,18,26,5
