,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
01/23/2013,DET,LAC @ PHX,W,240,85,31,71,43.7,3,14,21.4,20,26,76.9,14,29,43,21,5,5,15,18,3
01/21/2013,LAL,LAC @ PHX,W,240,95,39,93,41.9,9,17,52.9,8,12,66.7,14,26,40,25,9,11,8,20,12
01/19/2013,MEM,HOU @ CHA,L,265,82,31,85,36.5,3,14,21.4,17,21,81.0,15,35,50,22,6,6,15,25,-3
01/18/2013,BOS,HOU @ CHA,W,265,100,36,75,48.0,5,15,33.3,23,32,71.9,8,35,43,21,4,1,21,22,1
01/16/2013,TOR,LAC @ MIN,W,265,107,39,86,45.3,3,11,27.3,26,36,72.2,14,32,46,26,7,2,14,30,2
01/14/2013,ATL,LAC @ MIN,W,240,97,33,79,41.8,6,14,42.9,25,33,75.8,15,44,59,18,6,13,14,16,39
01/12/2013,PHX,MIA @ UTA,L,240,81,32,88,36.4,2,11,18.2,15,21,71.4,18,24,42,18,6,6,11,18,-16
01/11/2013,NYK,MIA @ UTA,W,240,108,39,68,57.4,5,11,45.5,25,34,73.5,6,33,39,26,8,6,18,23,7
01/09/2013,MIL,CHA @ TOR,L,240,96,39,95,41.1,4,10,40.0,14,20,70.0,16,29,45,23,9,2,15,18,-8
01/07/2013,CLE,CHA @ TOR,W,240,118,44,82,53.7,10,14,71.4,20,24,83.3,16,31,47,34,10,9,20,21,26
01/04/2013,MIA,OKC @ WAS,W,240,96,36,80,45.0,5,14,35.7,19,24,79.2,19,29,48,22,7,2,15,20,7
01/02/2013,ORL,BKN @ WAS,W,240,96,36,77,46.8,5,12,41.7,19,25,76.0,9,26,35,27,7,5,7,16,2
12/31/2012,CHA,MEM @ IND,L,240,81,33,94,35.1,4,16,25.0,11,18,61.1,15,34,49,24,13,5,11,31,-10
12/29/2012,WAS,MEM @ IND,W,240,87,34,87,39.1,7,16,43.8,12,18,66.7,13,36,49,24,6,6,9,22,10
12/25/2012,HOU,ATL @ CLE,L,240,97,37,83,44.6,6,20,30.0,17,20,85.0,7,24,31,22,6,3,12,19,-23
12/22/2012,ATL,OKC @ MIA,L,240,75,32,76,42.1,5,14,35.7,6,8,75.0,6,25,31,20,10,3,16,14,-17
12/21/2012,NYK,OKC @ MIA,W,240,110,37,83,44.6,8,18,44.4,28,33,84.8,12,39,51,22,7,4,17,25,4
12/18/2012,BOS,WAS @ DET,W,240,100,37,74,50.0,5,9,55.6,21,24,87.5,12,31,43,28,4,10,13,15,11
12/17/2012,MEM,SAS @ OKC,L,240,71,28,75,37.3,2,11,18.2,13,20,65.0,10,29,39,14,10,1,16,21,-9
12/15/2012,BKN,SAS @ OKC,W,240,83,33,75,44.0,2,10,20.0,15,19,78.9,7,26,33,21,10,6,14,17,1
12/12/2012,PHI,BOS @ HOU,W,240,96,34,78,43.6,4,11,36.4,24,26,92.3,9,30,39,24,7,3,13,14,7
12/11/2012,LAC,BOS @ HOU,L,240,89,35,87,40.2,10,20,50.0,9,12,75.0,18,32,50,26,8,4,17,18,-5
12/08/2012,NYK,NYK @ BKN,W,240,93,34,78,43.6,7,13,53.8,18,18,100,10,37,47,18,10,6,19,20,8
12/07/2012,DET,CLE @ MIN,W,240,108,43,82,52.4,5,14,35.7,17,21,81.0,13,28,41,23,6,4,9,20,4
12/05/2012,CLE,CLE @ MIN,W,240,95,34,72,47.2,4,15,26.7,23,27,85.2,10,35,45,22,5,6,16,24,10
12/04/2012,IND,CLE @ MIN,L,240,76,28,73,38.4,4,12,33.3,16,20,80.0,13,33,46,18,3,7,19,21,-4
12/01/2012,PHI,OKC @ BKN,W,240,93,38,81,46.9,4,7,57.1,13,21,61.9,12,38,50,28,4,6,13,16,5
11/28/2012,DAL,PHX @ TOR,W,240,101,34,69,49.3,6,10,60.0,27,33,81.8,10,34,44,24,8,6,21,19,23
11/26/2012,MIL,IND @ LAL,L,240,92,35,80,43.8,5,11,45.5,17,19,89.5,14,26,40,21,8,6,15,21,-1
11/24/2012,MIL,IND @ LAL,W,240,93,32,82,39.0,4,16,25.0,25,26,96.2,20,34,54,17,4,2,16,18,7
11/21/2012,HOU,CLE @ ORL,L,240,89,38,95,40.0,2,16,12.5,11,19,57.9,16,32,48,20,11,7,15,22,-4
11/18/2012,POR,NYK @ NOH,L,240,94,37,75,49.3,4,16,25.0,16,18,88.9,6,29,35,25,9,3,19,20,-8
11/17/2012,LAC,NYK @ NOH,L,240,80,30,89,33.7,2,14,14.3,18,22,81.8,21,24,45,18,7,4,16,20,-21
11/14/2012,PHX,TOR @ BOS,W,265,112,44,88,50.0,6,12,50.0,18,25,72.0,15,31,46,26,7,5,15,21,6
11/12/2012,BOS,SAS @ LAL,L,240,95,34,74,45.9,3,9,33.3,24,31,77.4,8,32,40,24,6,1,14,15,-6
11/10/2012,MIN,SAS @ LAL,W,240,87,34,80,42.5,6,13,46.2,13,16,81.3,14,33,47,19,6,9,14,19,7
11/08/2012,OKC,PHI @ TOR,L,240,91,35,84,41.7,5,15,33.3,16,18,88.9,12,29,41,22,6,3,21,19,-6
11/06/2012,ORL,DET @ SAC,W,240,99,40,84,47.6,2,6,33.3,17,24,70.8,9,34,43,27,7,7,9,12,6
11/03/2012,NOH,NOH @ CHI,L,240,82,29,88,33.0,3,17,17.6,21,25,84.0,15,26,41,21,11,6,12,20,-7
11/02/2012,CLE,NOH @ CHI,W,240,115,44,69,63.8,4,10,40.0,23,30,76.7,5,36,41,34,7,4,17,21,29
