,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/13/2011,UTA,NYK @ BOS,L,240,103,39,77,50.6,3,14,21.4,22,26,84.6,8,29,37,15,7,3,16,18,-4
04/11/2011,GSW,NYK @ BOS,W,240,134,50,94,53.2,10,23,43.5,24,35,68.6,10,39,49,31,8,8,8,18,23
04/09/2011,MIN,TOR @ MIL,W,240,130,46,88,52.3,19,38,50.0,19,34,55.9,12,37,49,35,8,1,13,19,24
04/08/2011,OKC,DEN @ OKC,L,240,89,31,77,40.3,5,18,27.8,22,30,73.3,17,23,40,15,6,3,19,19,-15
04/06/2011,DAL,DEN @ OKC,W,240,104,41,86,47.7,8,23,34.8,14,18,77.8,12,28,40,23,9,4,14,17,8
04/05/2011,OKC,PHX @ CHI,L,240,94,36,82,43.9,5,12,41.7,17,26,65.4,5,36,41,17,3,6,12,26,-7
04/03/2011,LAL,PHX @ CHI,W,240,95,36,82,43.9,7,17,41.2,16,28,57.1,11,33,44,24,13,3,17,23,5
04/01/2011,SAC,MEM @ NOH,W,240,99,39,80,48.8,4,14,28.6,17,22,77.3,7,38,45,23,9,5,18,24,9
03/30/2011,SAC,MEM @ NOH,W,240,104,38,81,46.9,6,22,27.3,22,32,68.8,11,32,43,21,11,7,15,15,14
03/25/2011,WAS,NYK @ CHA,W,240,114,42,85,49.4,11,26,42.3,19,24,79.2,15,30,45,29,10,8,15,18,20
03/23/2011,SAS,NYK @ CHA,W,240,115,39,77,50.6,12,21,57.1,25,39,64.1,8,34,42,22,8,8,7,21,3
03/21/2011,TOR,IND @ CHA,W,240,123,43,90,47.8,7,23,30.4,30,37,81.1,13,39,52,31,9,10,16,18,33
03/19/2011,MIA,PHI @ POR,L,240,98,34,78,43.6,10,24,41.7,20,28,71.4,4,27,31,14,8,2,10,19,-5
03/18/2011,ORL,PHI @ POR,L,240,82,28,78,35.9,6,23,26.1,20,24,83.3,12,35,47,19,9,3,16,22,-3
03/16/2011,ATL,PHI @ POR,W,240,102,39,73,53.4,7,14,50.0,17,24,70.8,7,36,43,26,4,6,12,16,15
03/14/2011,NOH,OKC @ MIA,W,240,114,40,75,53.3,17,29,58.6,17,22,77.3,10,33,43,29,9,5,22,19,11
03/12/2011,DET,POR @ ATL,W,240,131,46,82,56.1,18,37,48.6,21,29,72.4,11,33,44,33,10,3,11,8,30
03/10/2011,PHX,POR @ ATL,W,240,116,46,89,51.7,7,20,35.0,17,26,65.4,13,38,51,28,15,4,19,22,19
03/05/2011,LAC,CHI @ MIA,L,240,94,40,102,39.2,3,14,21.4,11,18,61.1,24,32,56,21,6,4,16,23,-6
03/03/2011,UTA,CHI @ MIA,W,240,103,37,78,47.4,6,17,35.3,23,33,69.7,12,27,39,20,12,3,14,21,2
03/02/2011,CHA,CHA @ DEN,W,240,120,45,74,60.8,8,21,38.1,22,27,81.5,5,44,49,34,8,5,16,19,40
02/28/2011,ATL,CHA @ DEN,W,240,100,40,82,48.8,3,14,21.4,17,24,70.8,7,37,44,22,6,5,6,15,10
02/25/2011,POR,CHA @ ORL,L,265,106,36,86,41.9,6,21,28.6,28,35,80.0,6,41,47,21,7,4,9,24,-1
02/24/2011,BOS,CHA @ ORL,W,240,89,34,75,45.3,5,15,33.3,16,23,69.6,7,45,52,22,6,9,17,17,14
02/22/2011,MEM,SAC @ ORL,W,240,120,41,83,49.4,12,28,42.9,26,36,72.2,10,26,36,28,13,5,14,25,13
02/16/2011,MIL,SAC @ ORL,W,240,94,35,76,46.1,3,11,27.3,21,25,84.0,3,41,44,15,5,7,12,22,7
02/14/2011,HOU,PHI @ HOU,L,240,102,32,78,41.0,5,20,25.0,33,44,75.0,13,26,39,15,5,7,12,18,-19
02/13/2011,MEM,POR @ DET,L,240,108,44,80,55.0,5,16,31.3,15,21,71.4,7,22,29,21,4,5,15,27,-8
02/10/2011,DAL,POR @ DET,W,240,121,44,84,52.4,15,31,48.4,18,24,75.0,10,26,36,25,8,5,12,25,1
02/09/2011,GSW,DET @ CLE,L,240,114,44,83,53.0,10,24,41.7,16,22,72.7,12,30,42,28,11,3,18,9,-2
02/07/2011,HOU,DET @ CLE,L,240,103,35,77,45.5,3,13,23.1,30,43,69.8,10,37,47,14,2,7,21,31,-5
02/05/2011,MIN,IND @ NJN,W,240,113,43,79,54.4,11,27,40.7,16,22,72.7,5,41,46,30,4,2,16,22,13
02/04/2011,UTA,IND @ NJN,L,240,106,35,80,43.8,4,20,20.0,32,36,88.9,11,31,42,18,8,4,13,22,-7
02/02/2011,POR,MIL @ GSW,W,240,109,40,77,51.9,8,20,40.0,21,26,80.8,10,38,48,19,8,1,14,18,19
01/31/2011,NJN,MIL @ GSW,L,240,99,33,65,50.8,7,20,35.0,26,33,78.8,3,24,27,20,5,3,16,21,-16
01/30/2011,PHI,DET @ NYK,L,240,99,34,74,45.9,10,19,52.6,21,24,87.5,10,28,38,16,5,0,17,15,-11
01/28/2011,CLE,DET @ NYK,W,240,117,41,86,47.7,10,23,43.5,25,35,71.4,13,34,47,23,6,4,10,23,14
01/26/2011,DET,DET @ MIA,W,240,109,38,80,47.5,11,27,40.7,22,27,81.5,6,31,37,20,3,1,10,18,9
01/25/2011,WAS,DET @ MIA,W,240,120,41,81,50.6,12,23,52.2,26,32,81.3,7,32,39,23,6,2,15,21,11
01/23/2011,IND,MIL @ CHI,W,240,121,47,92,51.1,11,20,55.0,16,21,76.2,11,33,44,28,11,5,10,22,14
01/21/2011,LAL,MIL @ CHI,L,240,97,37,78,47.4,7,21,33.3,16,20,80.0,6,21,27,23,7,1,9,15,-10
01/19/2011,OKC,SAC @ GSW,W,240,112,42,82,51.2,4,16,25.0,24,33,72.7,12,27,39,22,7,5,8,22,5
01/16/2011,SAS,UTA @ WAS,L,240,97,37,86,43.0,6,16,37.5,17,24,70.8,7,31,38,21,15,5,10,27,-13
01/15/2011,CLE,UTA @ WAS,W,240,127,49,84,58.3,13,21,61.9,16,22,72.7,7,42,49,30,13,7,18,25,28
01/13/2011,MIA,LAC @ GSW,W,240,130,49,92,53.3,15,31,48.4,17,22,77.3,12,38,50,31,8,3,9,18,28
01/11/2011,PHX,LAC @ GSW,W,240,132,44,79,55.7,7,17,41.2,37,43,86.0,9,38,47,30,4,6,14,27,34
01/09/2011,NOH,SAS @ MIN,L,240,87,30,74,40.5,5,21,23.8,22,33,66.7,8,25,33,18,5,4,9,20,-9
01/06/2011,SAC,NOH @ LAL,L,240,102,36,71,50.7,4,16,25.0,26,30,86.7,8,22,30,12,0,5,23,30,-20
01/05/2011,LAC,NOH @ LAL,L,240,93,30,80,37.5,8,19,42.1,25,31,80.6,10,33,43,16,7,2,14,24,-13
01/03/2011,HOU,SAS @ NYK,W,240,113,38,81,46.9,3,8,37.5,34,40,85.0,12,38,50,20,6,7,12,22,7
01/01/2011,SAC,SAS @ NYK,W,240,104,39,85,45.9,6,14,42.9,20,26,76.9,13,45,58,22,10,7,21,18,18
12/29/2010,MIN,NJN @ CHI,W,240,119,39,85,45.9,8,22,36.4,33,43,76.7,13,21,34,25,13,4,13,21,6
12/28/2010,POR,POR @ DEN,W,240,95,34,75,45.3,6,16,37.5,21,26,80.8,10,35,45,22,6,6,15,15,18
12/26/2010,PHI,POR @ DEN,L,240,89,30,75,40.0,8,27,29.6,21,23,91.3,9,39,48,12,4,5,14,22,-6
12/25/2010,OKC,POR @ DEN,L,240,106,37,70,52.9,8,17,47.1,24,30,80.0,5,30,35,15,5,1,18,25,-8
12/22/2010,SAS,MIA @ PHX,L,240,103,35,78,44.9,8,25,32.0,25,29,86.2,13,30,43,22,10,3,13,18,-6
12/18/2010,MIN,MIN @ LAC,W,240,115,39,86,45.3,10,27,37.0,27,33,81.8,7,28,35,25,7,4,12,26,2
12/16/2010,SAS,MEM @ HOU,L,240,112,39,81,48.1,7,14,50.0,27,35,77.1,7,29,36,20,1,1,9,23,-1
12/14/2010,ORL,MEM @ HOU,W,240,111,43,80,53.8,11,26,42.3,14,19,73.7,7,33,40,24,5,2,15,15,17
12/12/2010,NYK,POR @ MEM,L,240,125,42,83,50.6,7,21,33.3,34,40,85.0,14,29,43,20,3,4,11,19,-4
12/10/2010,TOR,POR @ PHX,W,240,123,43,76,56.6,12,26,46.2,25,28,89.3,8,30,38,27,5,3,22,16,7
12/08/2010,BOS,POR @ PHX,L,240,89,33,78,42.3,6,19,31.6,17,25,68.0,5,29,34,18,13,1,18,28,-16
12/07/2010,CHA,POR @ PHX,L,240,98,31,73,42.5,11,26,42.3,25,32,78.1,6,25,31,17,11,5,16,20,-2
12/05/2010,MEM,ATL @ ORL,W,240,108,39,86,45.3,5,20,25.0,25,33,75.8,14,28,42,23,9,5,14,19,1
12/03/2010,LAC,ATL @ ORL,W,240,109,27,67,40.3,10,24,41.7,45,59,76.3,10,32,42,17,11,11,19,23,5
12/01/2010,MIL,NJN @ CHA,W,240,105,34,75,45.3,6,21,28.6,31,41,75.6,7,38,45,19,5,6,16,23,11
11/28/2010,PHX,LAL @ MEM,W,240,138,43,83,51.8,16,30,53.3,36,52,69.2,15,34,49,28,5,7,10,26,5
11/26/2010,CHI,GSW @ MEM,W,240,98,36,77,46.8,6,18,33.3,20,25,80.0,6,35,41,23,4,7,20,27,1
11/22/2010,GSW,ATL @ NJN,W,240,106,35,75,46.7,12,21,57.1,24,26,92.3,10,37,47,24,6,2,17,20,17
11/20/2010,NJN,ATL @ NJN,W,240,107,38,80,47.5,7,13,53.8,24,32,75.0,9,33,42,24,3,3,7,20,4
11/18/2010,POR,HOU @ TOR,L,240,83,25,65,38.5,10,26,38.5,23,28,82.1,7,28,35,18,6,5,18,26,-3
11/16/2010,NYK,HOU @ TOR,W,240,120,42,86,48.8,5,14,35.7,31,47,66.0,10,34,44,23,4,2,14,26,2
11/15/2010,PHX,TOR @ WAS,L,240,94,37,89,41.6,3,17,17.6,17,25,68.0,11,41,52,12,4,1,16,20,-6
11/11/2010,LAL,WAS @ CHI,W,240,118,43,88,48.9,7,25,28.0,25,31,80.6,11,32,43,25,5,5,11,20,6
11/09/2010,IND,UTA @ MIA,L,240,113,39,90,43.3,8,17,47.1,27,30,90.0,13,19,32,22,9,4,10,20,-31
11/08/2010,CHI,UTA @ MIA,L,240,92,34,78,43.6,7,18,38.9,17,24,70.8,6,38,44,15,8,7,18,21,-2
11/06/2010,DAL,UTA @ MIA,W,240,103,37,82,45.1,13,21,61.9,16,21,76.2,9,29,38,21,16,2,12,17,11
11/05/2010,LAC,CLE @ WAS,W,240,111,43,83,51.8,5,21,23.8,20,22,90.9,8,29,37,26,6,3,9,17,7
11/03/2010,DAL,CHA @ NJN,L,240,101,41,89,46.1,10,28,35.7,9,12,75.0,13,26,39,25,7,3,12,21,-1
10/30/2010,HOU,CHA @ NJN,W,240,107,34,90,37.8,10,27,37.0,29,33,87.9,13,35,48,16,9,4,12,24,13
10/29/2010,NOH,ORL @ MIA,L,240,95,35,72,48.6,6,15,40.0,19,25,76.0,11,26,37,19,9,2,20,22,-6
10/27/2010,UTA,ORL @ MIA,W,240,110,35,80,43.8,6,20,30.0,34,41,82.9,12,34,46,23,9,2,16,31,22
